SeniorCitizen,Partner_Num,Dependents_Num,PhoneService_Num,PaperlessBilling_Num,Gender_Num,Churn_Num,MultipleLines_Encoded,InternetService_Encoded,OnlineSecurity_Encoded,OnlineBackup_Encoded,DeviceProtection_Encoded,TechSupport_Encoded,StreamingTV_Encoded,StreamingMovies_Encoded,Contract_Encoded,PaymentMethod_Encoded,TenureGroup,ChargeGroup,HasMultipleLines,HasInternet,HasFiberOptic,HasDSL,HasOnlineSecurity,HasTechSupport,TotalServices,HasPartnerOrDependents,tenure_Scaled,MonthlyCharges_Scaled,ServiceCount_Scaled,AvgMonthlySpend_Scaled,TotalCharges_Scaled
1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,3,2,2,0,1,1,0,0,0,6,1,0.30693140723200063,1.10738982430177,-0.1793752215507493,1.352230985254094,0.8073012733003159
0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,2,1,0,1,0,1,0,0,4,1,0.14389876914939542,-0.9811398244511378,-0.42807060672211794,-0.7695738117838977,-0.4273828728006752
0,1,0,1,1,0,0,2,1,0,0,0,1,1,1,1,0,2,3,1,1,1,0,0,0,5,1,0.5514803643559085,1.2736740320050268,-0.42807060672211794,1.2654047778570268,1.018099929610714
0,0,0,1,1,0,0,2,1,1,0,1,0,1,1,1,0,3,3,1,1,1,0,0,0,6,0,1.0405782786037243,1.4266555030920232,-0.1793752215507493,1.5790189602370106,1.784845026467685
0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,1,3,2,2,1,1,1,0,0,0,2,0,0.26617324771134937,0.550337728495859,-1.174156762236224,0.6950850386309999,0.40892997146688426
0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,3,0,1,0,1,0,1,0,0,5,1,-1.1603623355114465,-0.11313626024013633,-0.42807060672211794,-0.43259324121779286,-0.9075194376813649
0,1,1,1,1,0,0,2,1,0,0,1,0,1,0,1,3,3,2,1,1,1,0,0,0,4,1,0.7960293214798164,1.0259105625271738,-0.6767659918934866,1.1387017332816896,1.186394765610331
1,1,0,1,1,1,0,2,1,0,0,1,0,1,1,1,0,3,3,1,1,1,0,0,0,5,1,1.5296761928515399,1.3285478205471015,-0.42807060672211794,1.4351913505341416,2.2154857051120525
1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,2,3,2,0,1,1,0,0,0,3,1,1.3258853952482834,0.20280373439605193,-0.9254613770648553,0.324181571957084,1.0006969642629162
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.6618741456608843,-0.9254613770648553,-1.2000710932744658,-0.9889538458741025
0,1,0,1,1,0,0,2,1,0,1,1,0,1,1,1,0,3,2,1,1,1,0,0,0,6,1,1.5296761928515399,1.0907614035314444,-0.1793752215507493,1.2846141503046182,2.071475615434267
1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,0,1,0,0,2,1,-0.14140834749516376,-0.9711627719889424,-0.9254613770648553,-0.8170144425573241,-0.5565486080056237
0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,5,0,-1.2826368140734004,0.8546378285928191,-0.42807060672211794,-0.4533889927030069,-0.9688378707192332
0,0,0,1,1,0,0,2,0,1,1,1,1,1,1,2,1,3,2,1,1,0,1,0,0,8,0,1.407401714289586,0.6783765684273668,0.318015548791988,0.8158838891701099,1.5119779994491709
0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.5082607628704625,1.8101878598202,-1.616804853352177,-1.0001808539375106
0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,0,2,2,2,0,1,1,0,0,0,5,0,-0.2636828260571177,0.7964383558966791,-0.42807060672211794,0.8225264859253754,-0.005476762315658985
0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,2,1,2,0,1,0,0,0,1,1,13,1,-0.10065018797451245,-1.3220224502428146,1.8101878598202,-1.1020083230628845,-0.6604811463057805
0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,3,2,3,0,1,1,0,0,0,7,1,0.6329966833972112,1.1705778232290074,0.06932016362061937,1.294700607276554,1.1236867421834753
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,3,1,0.9183038000417704,-0.3043630990988819,-0.9254613770648553,-0.10460985362028574,0.3727785643629037
0,0,0,1,1,1,1,2,1,0,1,0,0,0,1,0,1,0,2,1,1,1,0,0,0,4,0,-1.0380878569494927,0.6767137263503343,-0.6767659918934866,0.5305202335708427,-0.7429742900329845
0,0,0,1,1,1,0,2,1,1,1,0,0,1,0,0,0,2,2,1,1,1,0,0,0,5,0,0.1846569286700467,0.8745919335172102,-0.42807060672211794,0.9675822069994648,0.4775272113042117
0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,2,2,2,0,1,1,0,0,0,3,1,-0.059892028453861136,0.6318169902704546,-0.9254613770648553,0.8006500861555971,0.1708909321342674
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,-1.1603623355114465,-0.6302801461972657,-0.9254613770648553,-0.6277785622443672,-0.9206654039009944
0,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,3,3,0,1,0,0,0,1,1,13,1,1.6111925118928425,-1.3220224502428146,1.8101878598202,-1.1327221084461252,-0.218789915520416
1,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,2,0,1,1,0,0,0,5,0,-1.1196041759907953,0.882906143902373,-0.42807060672211794,0.5187168706871746,-0.8103804523940369
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,1,-1.2826368140734004,-1.5016093945623321,1.8101878598202,-1.6135299318584426,-1.0000926259763052
1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,2,0,1,1,0,0,0,5,0,-0.7120225807842822,0.886231828056438,-0.42807060672211794,0.930060655806448,-0.3910550097742835
0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,3,0,1,0,1,0,1,0,0,4,1,-0.9973296974288413,-0.4506932018777482,-0.6767659918934866,-0.4383789358567239,-0.8272099359939987
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,1,2,0,0,0,0,0,1,1,13,0,0.1031406096287441,-1.4550498164054202,1.8101878598202,-1.2620216915309428,-0.6818984838884316
1,0,0,1,0,0,0,2,1,0,0,1,0,1,1,0,0,3,3,1,1,1,0,0,0,5,0,0.9590619595624216,1.326884978470069,-0.42807060672211794,1.420024102311492,1.5680689257856095
0,1,0,1,1,1,1,2,1,0,1,1,1,1,1,0,2,2,3,1,1,1,0,0,0,7,1,0.38844772627330326,1.373444556626981,0.06932016362061937,1.5008061672355817,0.9819485225067335
1,1,1,1,1,1,0,2,1,1,0,0,0,0,0,0,0,3,2,1,1,1,0,0,0,3,1,1.3258853952482834,0.6950049891976925,-0.9254613770648553,0.8865004784380822,1.5006186494439542
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,1,-1.2418786545527492,-1.4816552896379414,1.8101878598202,-1.5878763801575226,-0.9947107203427655
1,1,0,1,1,1,0,2,1,1,1,0,0,1,1,1,0,3,3,1,1,1,0,0,0,6,1,1.3258853952482834,1.1938576123074633,-0.1793752215507493,1.3758531416382236,1.9356707261485995
0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,3,0,-0.5897481022223282,0.30922562732613645,-0.9254613770648553,0.3834827221630081,-0.41511918619310156
0,0,0,1,1,0,0,2,0,1,1,1,0,1,1,1,0,1,2,1,1,0,1,0,0,7,0,-0.38595730461907163,0.45555573010500233,0.06932016362061937,0.5788253256034264,-0.19574036065546188
0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,-1.1603623355114465,-0.6502342511216566,-0.9254613770648553,-0.6461181226092804,-0.9219005953578724
0,1,0,1,0,1,0,1,2,2,2,2,2,2,2,2,3,3,0,0,0,0,0,1,1,13,1,1.5296761928515399,-1.4966208683312343,1.8101878598202,-1.2747600598762905,-0.3762768262723512
0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,3,0,-1.1603623355114465,-0.47064730680213884,-0.9254613770648553,-0.5308408860298269,-0.9141365347717824
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,1,1,0,1,0,1,0,0,3,0,-0.5489899427016769,-0.6602113035838518,-0.9254613770648553,-0.5183143113162926,-0.626822179105857
0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,3,0,-0.5897481022223282,0.4306130989495138,-0.9254613770648553,0.4056315333180015,-0.409450539685644
1,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,2,2,0,1,1,0,0,0,5,1,0.22541508819069803,0.6185142536541943,-0.42807060672211794,0.7066259879334392,0.3795500603854308
0,0,0,1,1,1,1,2,1,0,1,0,0,0,0,0,3,0,2,1,1,1,0,0,0,3,0,-1.2418786545527492,0.27929446993955004,-0.9254613770648553,-0.5055148264782804,-0.9509717085751062
0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,1,2,2,2,1,1,1,0,0,0,4,0,0.5922385238765598,0.9959794051405875,-0.6767659918934866,1.1585887712911067,0.992160909016278
0,1,1,1,0,0,0,1,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,1,1,13,1,0.7960293214798164,-1.4883066579460715,1.8101878598202,-1.2695395930731637,-0.532903514402532
0,0,0,1,0,1,0,2,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,0,4,0,-0.9565715379081899,-0.16468436462814615,-0.6767659918934866,-0.15979228078971186,-0.7695088493655585
0,1,0,1,1,0,0,2,0,1,0,1,1,1,1,1,3,2,2,1,1,0,1,0,0,7,1,-0.2636828260571177,0.8396722498995258,0.06932016362061937,0.8688605603922853,0.011374778274604229
0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4,1,-0.9973296974288413,-0.45900741226291103,-0.6767659918934866,-0.4258250701307417,-0.8256880036632026
0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,2,2,0,1,0,1,0,0,5,1,0.4699640453146059,0.20280373439605193,-0.42807060672211794,0.42943887196631336,0.4251198023481055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,-1.201120495032098,-1.1856693999261438,-1.174156762236224,-1.1296602811591747,-0.9653308092613121
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,0,1,0,0,3,0,-1.2418786545527492,-0.6070003571188096,-0.9254613770648553,-0.9765577013270883,-0.970006891205207
0,1,1,1,1,0,1,2,1,0,1,0,0,1,0,0,2,0,2,1,1,1,0,0,0,4,1,-0.9565715379081899,0.6817022525814317,-0.6767659918934866,0.5353098062554296,-0.6758769255361516
1,0,0,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,0,-1.2826368140734004,0.34913383717491775,-0.9254613770648553,-0.7022830262268267,-0.9755431957708564
0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,2,2,2,0,1,1,0,0,0,4,0,-0.304440985577769,0.3142141535572339,-0.6767659918934866,0.5229154879868345,-0.14756789383722288
1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3,1,-1.2418786545527492,0.14792994585397692,-0.9254613770648553,-0.2571666132034164,-0.940935777987973
0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2,2,0,1,1,0,0,0,4,0,0.4292058857939546,0.34414531094382034,-0.6767659918934866,0.4446093668857741,0.40224670340556257
0,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.4617011847135506,1.8101878598202,-1.593880402896036,-0.9995632582090717
0,1,0,1,1,0,0,2,1,0,0,1,0,0,1,1,0,3,2,1,1,1,0,0,0,4,1,1.0405782786037243,0.9793509843702618,-0.6767659918934866,1.1779243379704802,1.4660774026319752
0,1,1,1,1,0,0,2,0,1,1,1,1,1,0,2,1,3,2,1,1,0,1,0,0,7,1,1.0813364381243755,0.38571636286963457,0.06932016362061937,0.5307249161642013,0.9849482731877228
0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,2,1,0,1,0,1,0,0,6,0,0.4699640453146059,-0.36089972971798934,0.06932016362061937,-0.16019254897227936,0.067708331504358
0,0,0,1,1,1,0,2,1,0,0,0,1,1,1,1,0,3,3,1,1,1,0,0,0,5,0,1.3666435547689346,1.3102565576997434,-0.42807060672211794,1.4173121517422498,2.017700673079475
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,2,3,0,0,0,0,0,1,1,13,1,1.4481598738102373,-1.493295184177169,1.8101878598202,-1.2822170407423055,-0.4010247693905124
0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,-0.9565715379081899,-1.3270109764739122,-0.9254613770648553,-1.3130558848083052,-0.9248562320582587
0,0,0,1,1,1,0,2,1,1,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,5,0,-0.5489899427016769,0.661748147657041,-0.42807060672211794,0.7688935817960404,-0.2800421775873801
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.1603623355114465,-1.4999465524852995,1.8101878598202,-1.42325699307247,-0.9742418333430741
0,0,0,1,1,0,0,2,1,1,0,1,1,1,1,2,2,3,3,1,1,1,0,0,0,7,0,1.5296761928515399,1.6228708681818667,0.06932016362061937,1.725921352999048,2.493536124851393
0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,-1.2826368140734004,-0.663536987737917,-0.9254613770648553,-1.2008898236478998,-0.9889759028644037
0,0,0,1,1,0,0,2,1,0,1,0,0,0,0,0,0,0,2,1,1,1,0,0,0,3,0,-0.9973296974288413,0.3458081530208528,-0.9254613770648553,0.16238721816056617,-0.7543777540188039
0,0,0,1,0,1,0,2,2,2,2,2,2,2,2,2,1,3,0,1,0,0,0,1,1,13,0,0.8367874810004677,-1.3386508710131402,1.8101878598202,-1.1604384785308461,-0.44456526824545917
1,0,0,1,0,1,0,2,2,2,2,2,2,2,2,1,2,3,0,1,0,0,0,1,1,13,0,0.7552711619591651,-1.3253481343968798,1.8101878598202,-1.1421301745391637,-0.4526381266957685
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,0,2,0,0,0,0,0,0,1,1,13,1,-0.8750552188668873,-1.4600383426365178,1.8101878598202,-1.2064844811996958,-0.8908443530135131
0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,2,0,3,3,1,1,1,0,0,0,8,1,1.122094597645027,1.5214375014828794,0.318015548791988,1.600188111009514,1.8969386511793564
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,3,0,-0.6305062617429795,-0.3110144674070122,-0.9254613770648553,-0.236516413784591,-0.5966923303541563
0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,3,0,-1.201120495032098,-0.7167479342029593,-0.9254613770648553,-0.92374959224062,-0.9542361431397122
0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,3,0,1,1,0,0,0,7,1,1.5296761928515399,1.484854975788163,0.06932016362061937,1.5392969535110248,2.3150509593325332
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.509923604947495,1.8101878598202,-1.6176235837256108,-1.000202910927812
1,0,0,1,1,1,0,2,1,0,1,0,0,1,0,0,0,2,2,1,1,1,0,0,0,4,0,0.4292058857939546,0.665073831811106,-0.6767659918934866,0.7773116186356172,0.5994361967000025
0,1,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,1,13,1,-0.6712644212636308,-1.5049350787163973,1.8101878598202,-1.3303455438708152,-0.8700666681496023
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0,1,0,1,0,0,3,1,0.9998201190830729,-0.3791909925653475,-0.9254613770648553,-0.2122587816858852,0.3380167476479106
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,1,3,2,0,0,0,0,0,1,1,13,1,0.1846569286700467,-1.4982837104082671,1.8101878598202,-1.3526134891668347,-0.7101093744839113
0,1,0,1,0,0,0,2,1,1,0,1,1,1,1,2,3,3,3,1,1,1,0,0,0,7,1,1.6111925118928425,1.5713227637938565,0.06932016362061937,1.6375698726544785,2.5053145576723366
1,0,0,1,1,0,1,2,1,0,1,0,0,0,1,0,3,0,2,1,1,1,0,0,0,4,0,-0.8750552188668873,0.6634109897340735,-0.6767659918934866,0.5387757648362986,-0.6087354470587161
1,1,0,1,1,0,1,2,1,0,0,1,0,1,0,0,0,3,2,1,1,1,0,0,0,4,1,0.7145130024385138,1.0042936155257502,-0.6767659918934866,1.203127302267477,1.1478170895731974
1,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,4,0,-1.1196041759907953,-0.4822872013413669,-0.6767659918934866,-0.6411511583437832,-0.9041226611749508
0,1,0,1,1,1,1,2,1,0,1,0,0,0,0,0,2,0,2,1,1,1,0,0,0,3,1,-1.2826368140734004,0.32419120601942925,-0.9254613770648553,-0.7145639818283309,-0.9758740506253772
0,0,0,1,1,1,1,1,2,2,2,2,2,2,2,0,1,1,0,0,0,0,0,1,1,13,0,-0.6712644212636308,-1.5016093945623321,1.8101878598202,-1.2765019816650043,-0.8577368105711244
1,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,2,0,1,1,0,0,0,4,1,-1.2418786545527492,0.31088846940316894,-0.6767659918934866,-0.4067213614172908,-0.9469793933305545
0,0,0,1,1,0,0,2,0,0,1,1,1,1,0,0,1,1,1,1,1,0,1,0,0,6,0,-0.6305062617429795,0.1379528933917816,-0.1793752215507493,0.07978642048526333,-0.5200001750762181
0,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,3,1,0,0,0,0,0,1,1,13,0,-0.6712644212636308,-1.51324928910156,1.8101878598202,-1.36675496518351,-0.8784042104835282
0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,5,0,-0.7120225807842822,-0.17964994332143913,-0.42807060672211794,-0.10901052937749162,-0.6149996323043111
0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,0,-0.9158133783875386,-1.4982837104082671,1.8101878598202,-1.3458795297795982,-0.921327113610036
0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2,3,0,1,1,0,0,0,6,1,0.5514803643559085,1.341850557163362,-0.1793752215507493,1.4244126682549434,1.118768033346265
0,1,1,1,1,1,0,2,1,0,0,1,1,1,1,2,3,3,3,1,1,1,0,0,0,6,1,1.2851272357276322,1.4748779233259677,-0.1793752215507493,1.46031138216073,1.9650065232494502
0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0,0,2,0,-1.2826368140734004,0.4755098350293934,-1.174156762236224,-0.6400595178458716,-0.9738668645079506
0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,2,1,0,1,0,1,0,0,3,1,-0.304440985577769,-0.37253962425721737,-0.9254613770648553,-0.22880495334421608,-0.4108401300746316
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,2,3,3,3,0,1,1,0,0,0,6,1,1.5704343523721913,1.1755663494601052,-0.1793752215507493,1.3429054466103496,2.1713937814995705
0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,-0.9973296974288413,-0.6552227773527542,-0.9254613770648553,-0.34085905137663086,-0.8153873891924528
0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,2,2,3,3,0,1,1,0,0,0,7,1,1.6111925118928425,1.4565866604786095,0.06932016362061937,1.5300806685587558,2.399617460148068
0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,3,1,0,1,0,1,0,0,4,1,0.6737548429178625,-0.8048785642856855,-0.42807060672211794,-0.5798009623611574,-0.09529282682292506
0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,3,2,1,0,1,0,1,0,0,5,1,-0.14140834749516376,-0.3160029936381099,-0.1793752215507493,-0.1491487859350745,-0.28665927467779756
0,1,0,1,0,1,0,2,1,1,0,1,1,0,1,2,2,3,3,1,1,1,0,0,0,6,1,1.6111925118928425,1.3551532937796225,-0.1793752215507493,1.4650981509741752,2.335718359244937
0,1,0,1,0,1,1,2,1,0,0,1,0,1,0,0,0,2,2,1,1,1,0,0,0,4,1,-0.059892028453861136,0.9627225635999361,-0.6767659918934866,1.1540857542372216,0.32323856414597835
0,0,0,1,1,0,0,2,1,0,1,0,0,1,1,0,0,3,2,1,1,1,0,0,0,5,0,0.7145130024385138,1.0259105625271738,-0.42807060672211794,1.1010589157127524,1.077697917405074
0,1,0,1,0,1,0,2,0,1,1,1,1,1,1,2,0,3,2,1,1,0,1,0,0,8,1,1.5704343523721913,0.6102000432690315,0.318015548791988,0.8503481569485363,1.6936834855520342
1,1,0,1,0,1,0,2,0,1,0,1,1,1,1,2,3,3,2,1,1,0,1,0,0,7,1,1.5296761928515399,0.8380094078224933,0.06932016362061937,0.9852125247295411,1.785131767341603
0,0,0,1,0,1,0,2,1,1,1,0,1,0,1,1,3,3,2,1,1,1,0,0,0,6,0,1.5704343523721913,1.0907614035314444,-0.1793752215507493,1.1058602609909443,1.9414937715881673
0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,2,2,3,1,0,1,0,1,0,0,5,1,1.1628527571656782,0.10635889392816268,-0.42807060672211794,0.260332607673447,0.8255865182601694
0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,2,2,0,1,1,0,0,0,6,0,-0.019133868933209827,1.0425389832974996,-0.1793752215507493,1.2230979019645636,0.39554137835393965
0,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,4,1,-1.2826368140734004,0.4904754137226862,-0.6767659918934866,-0.6326909444849692,-0.9736683515952381
0,0,0,1,1,1,0,2,1,1,0,1,0,0,1,2,2,3,3,1,1,1,0,0,0,5,0,1.4481598738102373,1.2387543483873427,-0.42807060672211794,1.4571598635058904,2.1450797920700104
0,0,0,1,0,1,0,2,2,2,2,2,2,2,2,2,2,3,0,1,0,0,0,1,1,13,0,1.2036109166863296,-1.3785590808619221,1.8101878598202,-1.1929364428774016,-0.3781075564673666
0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0,0,0,3,1,-1.0380878569494927,0.20612941855011688,-0.9254613770648553,-0.0012451439742917788,-0.8002783508359996
0,0,0,1,1,1,1,2,1,0,1,0,0,1,0,0,0,1,2,1,1,1,0,0,0,4,0,-0.5082317831810256,0.6783765684273668,-0.6767659918934866,0.7688195061908253,-0.24362608659978277
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,1,1,13,1,-1.0788460164701439,-1.509923604947495,1.8101878598202,-1.4051045710786274,-0.9587137121708946
1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,2,1,0,1,0,1,0,0,5,0,0.021624290587441482,-0.17964994332143913,-0.1793752215507493,-0.12079181864815011,-0.17738894472470412
0,1,1,1,0,1,0,2,1,0,1,0,0,1,1,1,2,2,2,1,1,1,0,0,0,5,1,-0.18216650701581508,0.909511617134894,-0.42807060672211794,0.964059140365325,0.12413011269531744
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,2,3,2,0,0,0,0,0,1,1,13,0,-0.2229246665364664,-1.4966208683312343,1.8101878598202,-1.3863907339715735,-0.8014473713219734
0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,3,0,-1.0380878569494927,-0.6967938292785685,-0.9254613770648553,-0.7964370191716926,-0.8859697581569055
0,0,0,1,1,1,1,2,1,0,1,0,1,0,0,0,0,2,2,1,1,1,0,0,0,4,0,-0.2636828260571177,0.5204065711092727,-0.6767659918934866,0.5974666032726232,-0.08733025332412266
1,0,0,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0,0,3,0,-1.1196041759907953,0.8296951974373306,-0.9254613770648553,0.807182872260286,-0.7870662136454661
1,0,0,1,1,1,0,2,1,1,1,0,0,0,1,0,3,2,2,1,1,1,0,0,0,5,0,-0.10065018797451245,0.8529749865157866,-0.42807060672211794,0.8062144814960096,0.13634968532228825
0,0,0,1,0,1,0,2,1,0,0,0,0,0,1,1,3,3,2,1,1,1,0,0,0,3,0,1.2443690762069808,0.8513121444387541,-0.9254613770648553,1.0448364200321734,1.5610768598600684
0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,0,-1.2826368140734004,-0.46898446472510635,-1.174156762236224,-1.1050983699561663,-0.986395234999141
0,0,1,1,1,0,0,2,0,0,0,1,1,1,1,1,0,3,2,1,1,0,1,0,0,6,1,0.8367874810004677,0.6567596214259431,-0.1793752215507493,0.7625165818874073,0.9541787717172817
0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,0,3,1,2,0,1,1,0,0,0,4,1,-0.7527807403049335,0.8247066712062331,-0.6767659918934866,0.7020578923114092,-0.4757317955413254
0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,2,1,2,0,1,1,0,0,0,5,0,-0.46747362366037426,1.1406466658424212,-0.42807060672211794,0.9761886693460379,-0.14573716364220735
0,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,1,1,13,0,-0.6305062617429795,-1.493295184177169,1.8101878598202,-1.3710038012391068,-0.8717650564028094
0,1,1,1,0,1,0,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,1,1,13,1,-0.6712644212636308,-1.475003921329811,1.8101878598202,-1.3763870872239055,-0.8806099095136675
0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,2,1,0,1,0,1,0,0,5,0,0.1031406096287441,-0.09151931323871297,-0.42807060672211794,-0.029286659264393267,-0.08410993274011962
1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,2,2,0,1,1,0,0,0,4,0,-0.019133868933209827,0.48714972956862124,-0.6767659918934866,0.7086375073124577,0.16685450290911272
0,1,1,1,1,0,0,1,2,2,2,2,2,2,2,0,2,2,0,0,0,0,0,1,1,13,1,-0.18216650701581508,-1.50659792079343,1.8101878598202,-1.32200545475239,-0.7688912536371195
0,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,0,0,0,0,0,0,1,1,13,0,-1.2826368140734004,-1.4799924475609088,1.8101878598202,-1.6028864370038056,-0.999805885102387
0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,3,1,0,1,0,1,0,0,5,0,1.0813364381243755,-0.43739046526148745,-0.1793752215507493,-0.29548319468010975,0.31719494880339716
0,1,1,1,1,0,0,2,2,2,2,2,2,2,2,1,2,3,0,1,0,0,0,1,1,13,1,1.6111925118928425,-1.3818847650159871,1.8101878598202,-1.2079331479563422,-0.2927470040009816
0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,2,1,0,1,0,1,0,0,4,0,0.14389876914939542,0.018228263845436774,-0.6767659918934866,0.27525891180498196,0.09336061122487634
